CUST_ID,CUST_ID_CHAR,CUST_ID_DUP,CUSTNAME,ADDRESS1,ADDRESS2,LOCALITY,CITY,STATE,COUNTRY_CODE,POSTAL_CODE,POSTAL_CODE_PLUS4,EMAIL_ADDRESS,PHONE_NUMBER,YTD_SALES,SALESMAN_ID,NATIONALITY,NATIONAL_ID,CREDITCARD_NUMBER,CREDITCARD_TYPE,CREDITCARD_EXP,CREDITCARD_CVV
10717,C10717,C10717,Harold Sales        ,3145 Prospect Valley Road,<null>,<null>,Chester,SD,US,57016,0,Harold.G.Sales@mailinator.com,808-575-8701,6101,WE418 ,U.S.,'023867896','4111110347455029',VISA,1213,6477
13029,C13029,C13029,Tony Corey          ,2212 Ash Avenue,<null>,<null>,Stagno,LI,IT,57017,0,Tony.T.Corey@mailinator.com,0340 7365802,486,NE109 ,CA,'325857985','4111119895137087',VISA,115,6951
10321,C10321,C10321,Harry Benjamin      ,2936 Clark Street,<null>,<null>,Bibbona,LI,IT,57020,0,Harry.E.Benjamin@pookmail.com,0341 0829051,863.9,NW313 ,IT,'CIENMX27R54C836T','6011005724367449',Discover,612,4873
10322,C10322,C10322,Bruce Simmons       ,558 Cooks Mine Road,<null>,<null>,Bibbona,LI,IT,57020,0,Bruce.R.Simmons@spambob.com,0368 0418963,492,NC295 ,IT,'WUUKFA53D63L182L','370000347354914',American Express,810,2133
10544,C10544,C10544,Jessica Jackson     ,4744 Wescam Court,<null>,<null>,Campiglia Marittima,LI,IT,57021,0,Jessica.A.Jackson@pookmail.com,0367 5729144,5869.4,SC262 ,IT,'VSPUAE13R41B955H','3088006308034335',JCB,909,7379
12479,C12479,C12479,Rafael Gray         ,3635 Wildwood Street,<null>,<null>,Poggio,LI,IT,57030,0,Rafael.R.Gray@dodgeit.com,0330 1216346,3780.51,NW382 ,U.S.,'491230001','30000000987606',Diners Club,309,2474
12090,C12090,C12090,George Marcus       ,2113 Smith Road,<null>,<null>,Montigny-lemetz,<null>,FR,57158,0,George.W.Marcus@pookmail.com,01.63.84.71.84,572,NE106 ,IT,'GCAKFL22D66I153D','370000265601197',American Express,1012,4783
12091,C12091,C12091,Paula Diggs         ,1739 Golden Street,<null>,<null>,Montigny-limetz,<null>,FR,57158,0,Paula.E.Diggs@dodgeit.com,02.57.63.27.62,892,SC259 ,UK,'AY130152A','370000438612071',American Express,913,3248
12609,C12609,C12609,Bernarda Siders     ,4089 Vesta Drive,<null>,<null>,Revillo,SD,US,57259,0,Bernarda.S.Siders@mailinator.com,617-980-5502,152,SE397 ,CA,'236765970','6011009783135705',Discover,1214,2679
12555,C12555,C12555,Kevin Russell       ,3564 Pinchelone Street,<null>,<null>,Pukwana,SD,US,57370,0,Kevin.J.Russell@pookmail.com,703-651-8823,853.3,NW181 ,FR,'122100826076548','30000001334691',Diners Club,911,9084
11425,C11425,C11425,Michael White       ,934 Isaacs Creek Road,<null>,<null>,Houghton,SD,US,57449,0,Michael.J.White@dodgeit.com,860-533-3254,290.48,WE157 ,CA,'324185354','370000700314992',American Express,1213,9099
10342,C10342,C10342,William Knight      ,2429 Woodlawn Drive,<null>,<null>,Bitzen,<null>,DE,57539,0,William.D.Knight@mailinator.com,05142 92 42 75,1782.03,SE331 ,FR,'252069557970093','3088004237695607',JCB,516,3274
11134,C11134,C11134,Randall Walsh       ,331 Heavens Way,<null>,<null>,Forbach,<null>,FR,57600,0,Randall.E.Walsh@spambob.com,04.67.69.60.04,492,NE307 ,IT,'DQNQHF99C57C214Z','4111113452092165',VISA,1217,2676
11935,C11935,C11935,Essie Jones         ,1557 Rhapsody Street,<null>,<null>,Maurine,SD,US,57627,0,Essie.F.Jones@pookmail.com,718-351-2568,180.3,WE223 ,CA,'397614645','370000744014913',American Express,1111,4216
10343,C10343,C10343,Emma Perez          ,1199 Lightning Point Drive,<null>,<null>,Black Hawk,SD,US,57718,0,Emma.V.Perez@spambob.com,612-990-4487,6000.28,SE268 ,FR,'159129005270525','370000373162454',American Express,714,5568
12206,C12206,C12206,Deborah Adams       ,209 Pursglove Court,<null>,<null>,Nevers,<null>,FR,58000,0,Deborah.N.Adams@spambob.com,05.12.85.51.67,492,SC124 ,IT,'CBWGBL45R54B656N','370000028181180',American Express,711,6007
10128,C10128,C10128,Curtis Moon         ,3848 Oakway Lane,<null>,<null>,Arcidosso,GR,IT,58031,0,Curtis.S.Moon@pookmail.com,0360 5734559,5231,SC193 ,IT,'CIUEUO98L44G601A','30000001180169',Diners Club,1117,2405
12092,C12092,C12092,Brenda Jensen       ,707 Locust Court,<null>,<null>,Montorsaio,GR,IT,58040,0,Brenda.C.Jensen@pookmail.com,0360 1308118,392,NE178 ,FR,'209096041160979','3088007796872020',JCB,1112,3270
12367,C12367,C12367,Stephanie Hackman   ,2241 Crowfield Road,<null>,<null>,Pari,GR,IT,58040,0,Stephanie.R.Hackman@pookmail.com,0321 8570638,5320.86,NC358 ,ES,'9307194Z','6011002928131093',Discover,514,1794
13060,C13060,C13060,Shirley Christensen ,4104 Huntz Lane,<null>,<null>,Stribugliano,GR,IT,58040,0,Shirley.E.Christensen@pookmail.com,0396 9717121,5000.9,RP253 ,CA,'109544130','4111117745902478',VISA,1210,6045
12481,C12481,C12481,Troy Pfaff          ,3492 Bird Spring Lane,<null>,<null>,Poggio Capanne,GR,IT,58050,0,Troy.C.Pfaff@dodgeit.com,0389 1895583,290.48,SE334 ,UK,'YB784324D','6011001549555623',Discover,810,7766
12087,C12087,C12087,Mattie Reel         ,4860 Luke Lane,<null>,<null>,Montiano,GR,IT,58052,0,Mattie.P.Reel@pookmail.com,0373 5196083,278,NE373 ,U.S.,'546990001','370000905203347',American Express,1117,484
11092,C11092,C11092,Robert Snell        ,3694 Tator Patch Road,<null>,<null>,Fargo,ND,US,58102,0,Robert.H.Snell@pookmail.com,320-343-6418,6000.28,SC127 ,UK,'RH540984C','4111117061582433',VISA,417,1475
11093,C11093,C11093,Danielle Mccann     ,81 Callison Lane,<null>,<null>,Fargo,ND,US,58103,0,Danielle.L.Mccann@pookmail.com,941-809-6239,6000.28,SW346 ,U.S.,'392270003','6011009691993963',Discover,613,5423
11091,C11091,C11091,Reid Paz            ,978 Rainbow Drive,<null>,<null>,Fargo,ND,US,58104,0,Reid.D.Paz@spambob.com,703-847-5565,6000.28,NE235 ,FR,'222015811370465','30000004906396',Diners Club,1109,6814
10962,C10962,C10962,Armand Falcon       ,1041 Sunny Day Drive,<null>,<null>,Drayton,MN,US,58225,0,Armand.C.Falcon@trashymail.com,850-452-8941,5231,NC160 ,IT,'QVCBBL40S51G201D','370000052990308',American Express,709,6007
12375,C12375,C12375,Jennifer Petro      ,4711 Jody Road,<null>,<null>,Park River,ND,US,58270,0,Jennifer.R.Petro@mailinator.com,814-423-4125,863.9,SC391 ,IT,'ZIAQAX64B22L690E','3088000702555755',JCB,512,8031
11943,C11943,C11943,James Graham        ,1018 Grove Avenue,<null>,<null>,Mcclusky,ND,US,58463,0,James.J.Graham@trashymail.com,731-451-2597,290.48,SE202 ,CA,'474033313','370000066300684',American Express,511,5620
10271,C10271,C10271,Therese Pickering   ,893 Ferry Street,<null>,<null>,Belfield,ND,US,58622,0,Therese.B.Pickering@spambob.com,707-565-9536,673,NC427 ,FR,'215035556850370','370000390236463',American Express,412,2399
10868,C10868,C10868,Ramon Harvey        ,3049 Archwood Avenue,<null>,<null>,Crosby,ND,US,58730,0,Ramon.K.Harvey@mailinator.com,407-409-4014,863.9,NW250 ,UK,'NW747631D','370000839551829',American Express,515,6688
10591,C10591,C10591,Lorenzo Page        ,3394 Plainfield Avenue,<null>,<null>,Carmignano,PO,IT,59015,0,Lorenzo.J.Page@pookmail.com,0382 9265151,5320.86,NE103 ,IT,'TIUKHL58T07C482W','6011003172108126',Discover,1016,5962
12846,C12846,C12846,Willie Rodriguez    ,1665 Oak Street,<null>,<null>,Santa Maria A Colonica,PO,IT,59100,0,Willie.D.Rodriguez@pookmail.com,0327 1711820,5231,WE283 ,ES,'3684545Z','370000843480304',American Express,1009,5397
10327,C10327,C10327,James Sales         ,3904 Capitol Avenue,<null>,<null>,Billings,MT,US,59102,0,James.K.Sales@trashymail.com,864-527-3838,492,NC232 ,FR,'250113221247317','4111117277236998',VISA,311,2005
13390,C13390,C13390,Joseph Gonzales     ,48 Cambridge Drive,<null>,<null>,Wattrelos,<null>,FR,59150,0,Joseph.L.Gonzales@mailinator.com,03.98.86.86.18,352,NC364 ,FR,'108124118348936','6011003910828126',Discover,315,4979
10865,C10865,C10865,Gwendolyn Hall      ,3824 Simpson Street,<null>,<null>,Croix,<null>,FR,59170,0,Gwendolyn.J.Hall@dodgeit.com,02.95.62.32.42,354,SW148 ,CA,'293999959','5500002114974082',Master Card,310,7822
11368,C11368,C11368,Stuart Cockerham    ,1513 Ferry Street,<null>,<null>,Hazebrouck,<null>,FR,59190,0,Stuart.A.Cockerham@trashymail.com,04.62.95.93.17,120,SW346 ,IT,'NFEMWL16C52I908S','3088005466697099',JCB,310,4571
10850,C10850,C10850,Patricia Wallace    ,1771 Passaic Street,<null>,<null>,Coudekerque-branche,<null>,FR,59210,0,Patricia.J.Wallace@spambob.com,03.22.52.92.86,904.86,RP190 ,IT,'IOUCRM12L18A468B','4111115058231147',VISA,1008,1128
10974,C10974,C10974,Manuel Glass        ,2557 Brooklyn Street,<null>,<null>,Dunkerque,<null>,FR,59240,0,Manuel.M.Glass@dodgeit.com,04.34.29.11.18,853.3,SE208 ,ES,'4358857N','30000003034265',Diners Club,609,3780
10140,C10140,C10140,Ruth Riddle         ,111 Elkview Drive,<null>,<null>,Armentis,<null>,FR,59280,0,Ruth.B.Riddle@mailinator.com,05.06.98.20.26,904.86,SE397 ,IT,'BEIFJT77A22I152O','30000005965342',Diners Club,114,8827
11532,C11532,C11532,Bessie Baze         ,707 Simpson Square,<null>,<null>,Jordan,MT,US,59337,0,Bessie.W.Baze@trashymail.com,434-374-6682,5869.4,NC361 ,U.S.,'667320001','4111118101963179',VISA,712,9213
10520,C10520,C10520,Silvia Aaron        ,4930 Franklin Street,<null>,<null>,Cambrai,<null>,FR,59400,0,Silvia.D.Aaron@spambob.com,01.22.98.75.45,863.9,NE304 ,IT,'YFTCIU35B12Z232K','6011003659699688',Discover,809,7045
11236,C11236,C11236,Rose Archer         ,3143 Olen Thomas Drive,<null>,<null>,Geyser,MT,US,59447,0,Rose.M.Archer@pookmail.com,724-410-0305,304,SW211 ,CA,'161361365','370000596212300',American Express,112,1684
13339,C13339,C13339,Christopher Ezell   ,2459 Owen Lane,<null>,<null>,Villeneuve-d'ascq,<null>,FR,59491,0,Christopher.C.Ezell@mailinator.com,01.41.16.34.74,6000.28,NW247 ,CA,'996138145','370000950561193',American Express,1013,9646
11932,C11932,C11932,Mary Perez          ,4300 Cottonwood Lane,<null>,<null>,Maubeuge,<null>,FR,59600,0,Mary.R.Perez@spambob.com,01.63.10.33.85,352,SE271 ,UK,'PJ682677','30000000853154',Diners Club,613,8983
11047,C11047,C11047,Liz Silvia          ,2775 Oak Avenue,<null>,<null>,Ennis,MT,US,59729,0,Liz.R.Silvia@trashymail.com,330-332-2803,6000.28,SC199 ,FR,'272062113998954','6011003996386965',Discover,714,3168
12029,C12029,C12029,Jennifer Ramirez    ,3549 Orphan Road,<null>,<null>,Missoula,MT,US,59802,0,Jennifer.R.Ramirez@dodgeit.com,419-483-9929,1820.08,NW181 ,ES,'X7961558Q','30000002480527',Diners Club,313,1883
11424,C11424,C11424,Haydee Miller       ,4724 Pheasant Ridge Road,<null>,<null>,Hot Springs,MT,US,59845,0,Haydee.D.Miller@spambob.com,561-347-5974,0,WE349 ,ES,'6172480Q','30000003640426',Diners Club,909,7016
11718,C11718,C11718,Betty Britton       ,2796 State Street,<null>,<null>,Libby,MT,US,59923,0,Betty.H.Britton@trashymail.com,502-349-1719,0,NW316 ,CA,'006844856','30000000634927',Diners Club,1215,7932
13480,C13480,C13480,Georgia Kozlowski   ,1622 Dovetail Drive,<null>,<null>,Winterberg,<null>,DE,59955,0,Georgia.J.Kozlowski@trashymail.com,038302 83 98,120,WE220 ,IT,'UIOQPT35T06B954U','30000005877547',Diners Club,310,1703
10264,C10264,C10264,Woodrow Hood        ,2102 Mulberry Avenue,<null>,<null>,Beauvais,<null>,FR,60000,0,Woodrow.E.Hood@mailinator.com,04.38.97.52.54,9095.04,SC259 ,CA,'157746082','6011002187984802',Discover,811,4893
10116,C10116,C10116,Daniel Polk         ,1483 Elkview Drive,<null>,<null>,Antioch,IL,US,60002,0,Daniel.S.Polk@mailinator.com,702-871-0184,290.48,NC232 ,IT,'ZGNOXX30H59A588T','6011003529351064',Discover,712,4980
11031,C11031,C11031,Dorothy Monahan     ,2141 Kemper Lane,<null>,<null>,Elk Grove Village,IL,US,60007,0,Dorothy.D.Monahan@dodgeit.com,703-214-2840,492,NE175 ,ES,'0073467M','4111112713680040',VISA,311,9604
11032,C11032,C11032,Johnny Myron        ,2890 Charmaine Lane,<null>,<null>,Elk Grove Village,IL,US,60007,0,Johnny.E.Myron@trashymail.com,253-929-6133,6000.28,NC163 ,FR,'276072761520884','370000641819729',American Express,1111,7822
12461,C12461,C12461,Christine Tice      ,3830 Edington Drive,<null>,<null>,Piticchio,AN,IT,60010,0,Christine.G.Tice@trashymail.com,0334 6272444,5231,SE268 ,IT,'HOUOOI96D06G502X','30000006256295',Diners Club,110,4606
12626,C12626,C12626,Joyce Webster       ,4977 Waldeck Street,<null>,<null>,Ripe,AN,IT,60010,0,Joyce.J.Webster@trashymail.com,0351 5083964,354,NE109 ,ES,'X5263381S','6011002564445864',Discover,1013,8276
10158,C10158,C10158,Stephanie Clanton   ,4805 Roosevelt Road,<null>,<null>,Aspio Terme,AN,IT,60021,0,Stephanie.B.Clanton@trashymail.com,0343 5562486,0,NW313 ,IT,'WOXXWW22R64E217D','30000005177047',Diners Club,911,8353
11880,C11880,C11880,Grace Garcia        ,3444 Sharon Lane,<null>,<null>,Marcelli,AN,IT,60026,0,Grace.C.Garcia@spambob.com,0337 1682352,298.83,SE337 ,CA,'042651752','30000000652069',Diners Club,710,9318
11953,C11953,C11953,Robert Blevins      ,3818 Khale Street,<null>,<null>,Melano Bastia,AN,IT,60040,0,Robert.C.Blevins@dodgeit.com,0353 1997563,352,NC295 ,IT,'TYUHKB18M56G171T','5500007644030479',Master Card,308,902
12268,C12268,C12268,Phyllis Stephenson  ,3649 Harley Brook Lane,<null>,<null>,Northbrook,IL,US,60062,0,Phyllis.R.Stephenson@dodgeit.com,262-452-1691,6000.28,NE301 ,CA,'099265126','5500002025034968',Master Card,1016,6267
10472,C10472,C10472,Martha Nguyen       ,1660 Bingamon Branch Road,<null>,<null>,Buffalo Grove,IL,US,60089,0,Martha.R.Nguyen@trashymail.com,314-953-1572,298.83,SW148 ,ES,'5699421K','370000969635657',American Express,710,4950
10016,C10016,C10016,Margaret Gentry     ,187 Davisson Street,<null>,<null>,Addison,IL,US,60101,0,Margaret.R.Gentry@dodgeit.com,330-893-3201,0,SW148 ,IT,'PEEAAE62L12Z511J','30000004472563',Diners Club,909,5965
10296,C10296,C10296,Tiny Shanklin       ,4216 Maxwell Farm Road,<null>,<null>,Bensenville,IL,US,60106,0,Tiny.M.Shanklin@pookmail.com,541-890-1592,9095.04,SW142 ,FR,'263027643886591','6011006375634004',Discover,910,1309
10099,C10099,C10099,Michael Gordon      ,388 Kelly Drive,<null>,<null>,Ancona,AN,IT,60123,0,Michael.S.Gordon@dodgeit.com,0373 6095994,673,RP385 ,U.S.,'316290001','30000000155444',Diners Club,611,8785
10100,C10100,C10100,Mariana Johnson     ,4973 Poplar Street,<null>,<null>,Ancona,AN,IT,60126,0,Mariana.L.Johnson@dodgeit.com,0319 3258840,863.9,RP319 ,UK,'LH657308','3088005978135943',JCB,1212,3598
11038,C11038,C11038,Tomasa Patino       ,3151 Holly Street,<null>,<null>,Elmhurst,IL,US,60126,0,Tomasa.J.Patino@spambob.com,412-454-7763,52,NW118 ,UK,'YW104168B','6011006074089146',Discover,815,6681
11755,C11755,C11755,Donald Elliott      ,1411 Woodridge Lane,<null>,<null>,Lombard,IL,US,60148,0,Donald.K.Elliott@spambob.com,217-928-8795,492,NC169 ,CA,'520250911','30000005716208',Diners Club,213,6477
11069,C11069,C11069,Linda Aguilar       ,1843 Twin House Lane,<null>,<null>,Evanston,IL,US,60219,0,Linda.S.Aguilar@trashymail.com,323-460-4594,152,NE373 ,ES,'X0800948L','30000003779638',Diners Club,711,6780
11695,C11695,C11695,Patricia Fauntleroy ,3718 Austin Secret Lane,<null>,<null>,Lemont,IL,US,60439,0,Patricia.J.Fauntleroy@dodgeit.com,336-372-3539,52,RP253 ,IT,'FVEQNZ86T29C930L','370000856608411',American Express,510,8330
10438,C10438,C10438,Daniel Rakestraw    ,3499 Woodridge Lane,<null>,<null>,Bridgeview,IL,US,60455,0,Daniel.S.Rakestraw@mailinator.com,763-498-8129,6000.28,NW376 ,IT,'EXXEUE82P68Z214O','4111113087840707',VISA,1212,4955
11394,C11394,C11394,Kathryn Bush        ,3576 Birch Street,<null>,<null>,Hickory Hills,IL,US,60457,0,Kathryn.M.Bush@spambob.com,217-285-9603,1820.08,NW316 ,IT,'LZMIAE83S50I389O','30000000109961',Diners Club,811,9181
10189,C10189,C10189,Bret Ferguson       ,567 Emeral Dreams Drive,<null>,<null>,Aurora,IL,US,60506,0,Bret.J.Ferguson@spambob.com,443-278-3268,180.3,SC391 ,ES,'3997605K','370000289537443',American Express,314,6026
12467,C12467,C12467,Samantha Bowers     ,2606 Rebecca Street,<null>,<null>,Plainfield,IL,US,60544,0,Samantha.J.Bowers@mailinator.com,775-542-5509,904.86,NE301 ,FR,'256011519771239','370000723213361',American Express,409,23
10726,C10726,C10726,Herman Stahl        ,3492 Allison Avenue,<null>,<null>,Chicago,IL,US,60605,0,Herman.E.Stahl@dodgeit.com,619-803-7107,5320.86,NW184 ,IT,'MBQAIX52R45H623I','6011002344613419',Discover,1215,8382
10735,C10735,C10735,Alberta Hunter      ,2193 Steve Hunt Road,<null>,<null>,Chicago,IL,US,60605,0,Alberta.E.Hunter@mailinator.com,606-686-4259,492,NW250 ,U.S.,'053960001','30000004895193',Diners Club,1216,5588
10721,C10721,C10721,Frank Chesney       ,2485 Johnstown Road,<null>,<null>,Chicago,IL,US,60606,0,Frank.K.Chesney@dodgeit.com,559-318-3479,290.48,SE265 ,IT,'RMTFQS30E56C128S','30000003311200',Diners Club,1213,3045
10724,C10724,C10724,Wayne Cohen         ,2641 Queens Lane,<null>,<null>,Chicago,IL,US,60606,0,Wayne.J.Cohen@trashymail.com,864-266-1322,152,NW316 ,FR,'203050212585425','6011002190600536',Discover,914,3010
10737,C10737,C10737,Jan Cooper          ,30 Fancher Drive,<null>,<null>,Chicago,IN,US,60606,0,Jan.F.Cooper@mailinator.com,510-830-3633,6000.28,NE307 ,IT,'ZOIGNZ52E16E124G','3088004563999953',JCB,910,3897
10738,C10738,C10738,Gerald Jenkins      ,1603 Snyder Avenue,<null>,<null>,Chicago,IL,US,60606,0,Gerald.H.Jenkins@pookmail.com,864-266-1322,6000.28,NW115 ,IT,'VBFFKR03M53C673J','370000670459371',American Express,611,2717
10739,C10739,C10739,Leonard Gipson      ,4521 Junkins Avenue,<null>,<null>,Chicago,IL,US,60606,0,Leonard.T.Gipson@dodgeit.com,864-266-1322,18735.7,SE265 ,UK,'NM775305D','30000001328149',Diners Club,716,5443
10720,C10720,C10720,Darla Boozer        ,2132 Kovar Road,<null>,<null>,Chicago,IL,US,60607,0,Darla.R.Boozer@trashymail.com,973-259-6578,0,WE421 ,ES,'X0087559K','6011009418526856',Discover,909,1786
10722,C10722,C10722,Joan Escamilla      ,305 Coulter Lane,<null>,<null>,Chicago,IL,US,60607,0,Joan.L.Escamilla@mailinator.com,315-762-1927,5000.9,NC100 ,U.S.,'022868006','3088006994896922',JCB,314,5565
10727,C10727,C10727,Brandon Orr         ,4552 Hardesty Street,<null>,<null>,Chicago,IL,US,60607,0,Brandon.M.Orr@dodgeit.com,806-365-5454,9095.04,SC199 ,ES,'6043307B','6011002115659799',Discover,609,9009
10729,C10729,C10729,Nancy Shaffer       ,1985 Franklin Street,<null>,<null>,Chicago,IL,US,60607,0,Nancy.J.Shaffer@spambob.com,609-712-8821,298.83,SC196 ,IT,'YRBSEA72T53C083B','4111113851345248',VISA,1017,1129
10734,C10734,C10734,Douglas Key         ,2504 Duck Creek Road,<null>,<null>,Chicago,IL,US,60607,0,Douglas.A.Key@pookmail.com,508-696-0234,5231,SE136 ,ES,'1357041H','4111117672576022',VISA,1009,208
10725,C10725,C10725,Marie Wetzel        ,287 Thorn Street,<null>,<null>,Chicago,IL,US,60610,0,Marie.E.Wetzel@trashymail.com,406-465-4709,0,WE355 ,FR,'291058124789564','3088004855994795',JCB,913,34
10732,C10732,C10732,Tony Laws           ,4501 Coleman Avenue,<null>,<null>,Chicago,IL,US,60610,0,Tony.F.Laws@mailinator.com,919-832-1130,904.86,SW214 ,ES,'0020000J','30000001634272',Diners Club,1217,3912
10723,C10723,C10723,Katie Ozment        ,247 Mutton Town Road,<null>,<null>,Chicago,IL,US,60617,0,Katie.B.Ozment@dodgeit.com,903-368-5743,3780.51,NC358 ,IT,'TPWBAX07E03F489N','4111113770200532',VISA,910,2997
10731,C10731,C10731,Julie James         ,214 Collins Street,<null>,<null>,Chicago,IL,US,60626,0,Julie.J.James@pookmail.com,320-212-8219,304,NW310 ,IT,'WOUFUU47L59E015C','4111110532794745',VISA,212,208
10733,C10733,C10733,Edith Bradbury      ,277 Bubby Drive,<null>,<null>,Chicago,IL,US,60637,0,Edith.J.Bradbury@spambob.com,561-912-7416,492,NC160 ,ES,'3010752Y','4111117114142144',VISA,110,8108
10736,C10736,C10736,Monet Palmieri      ,4008 Blue Spruce Lane,<null>,<null>,Chicago,IL,US,60640,0,Monet.Z.Palmieri@dodgeit.com,718-509-1552,568.3,SE331 ,ES,'8233928C','370000466251826',American Express,1116,4287
10730,C10730,C10730,Gloria Guido        ,2600 Red Hawk Road,<null>,<null>,Chicago,IL,US,60641,0,Gloria.S.Guido@trashymail.com,607-249-6427,5869.4,NC427 ,U.S.,'052960007','30000001422223',Diners Club,614,8729
10728,C10728,C10728,Opal Alvarado       ,3866 Oakdale Avenue,<null>,<null>,Chicago,IL,US,60654,0,Opal.C.Alvarado@mailinator.com,601-463-2407,2550,SC394 ,IT,'RJJMSE05S29D260S','6011001424557041',Discover,708,4324
12887,C12887,C12887,Mabel Emerson       ,1256 Irving Place,<null>,<null>,Savignano Montetassi,PG,IT,61010,0,Mabel.G.Emerson@trashymail.com,0362 3422390,6000.28,NC229 ,IT,'NFOGEE33C29D960U','30000002627929',Diners Club,916,5698
12888,C12888,C12888,Courtney White      ,1246 West Drive,<null>,<null>,Savignano Montetassi,PG,IT,61010,0,Courtney.J.White@spambob.com,0390 4233197,52,NE103 ,FR,'138063320041494','6011007894513794',Discover,311,6132
12271,C12271,C12271,Kevin Brown         ,444 Blue Spruce Lane,<null>,<null>,Novafeltria,PG,IT,61015,0,Kevin.L.Brown@dodgeit.com,0359 4834362,2550,SC259 ,FR,'811013933996185','6011001807204021',Discover,913,4893
12070,C12070,C12070,Ann Kerr            ,177 Villa Drive,<null>,<null>,Montecalvo In Foglia,PG,IT,61020,0,Ann.H.Kerr@mailinator.com,0322 8946105,863.9,SC124 ,ES,'3817299N','6011008660578722',Discover,1113,3226
10594,C10594,C10594,Lashon Oconnor      ,3909 Edwards Street,<null>,<null>,Carpegna,PG,IT,61021,0,Lashon.D.Oconnor@dodgeit.com,0326 4930185,9095.04,WE349 ,UK,'HH978721B','4111114972863374',VISA,1213,9926
12074,C12074,C12074,Daniel Briley       ,258 McDonald Avenue,<null>,<null>,Montemaggiore Al Metauro,PG,IT,61030,0,Daniel.S.Briley@pookmail.com,0339 4303711,6101,SE205 ,IT,'LBKAUE86M58F186S','4111116260220795',VISA,213,2172
12755,C12755,C12755,Sean Reavis         ,90 Goldie Lane,<null>,<null>,Saltara,PG,IT,61030,0,Sean.C.Reavis@pookmail.com,0312 5955113,568.3,NE241 ,CA,'161960232','30000000035042',Diners Club,708,6107
11488,C11488,C11488,Renee Poindexter    ,3329 Bingamon Branch Road,<null>,<null>,Isola Di Fano,PG,IT,61034,0,Renee.J.Poindexter@mailinator.com,0374 4265276,120,NE370 ,U.S.,'022867982','3088000292351953',JCB,1212,4333
12937,C12937,C12937,Homer Ward          ,4638 Cooks Mine Road,<null>,<null>,Serra Sant'Abbondio,PG,IT,61040,0,Homer.V.Ward@trashymail.com,0357 2689231,152,WE157 ,FR,'203108307948258','3088009621271048',JCB,413,3133
12078,C12078,C12078,Desmond Roy         ,4187 Preston Street,<null>,<null>,Monterolo,PG,IT,61045,0,Desmond.M.Roy@mailinator.com,0320 8310077,579,SW277 ,FR,'103086732445968','370000338455134',American Express,217,3653
12802,C12802,C12802,Robert Collins      ,1327 Ralph Drive,<null>,<null>,San Lorenzo In Campo,PG,IT,61047,0,Robert.J.Collins@dodgeit.com,0352 4901818,1820.08,SW406 ,U.S.,'578430001','30000004944413',Diners Club,811,1856
12644,C12644,C12644,Karen Rose          ,1931 Marion Street,<null>,<null>,Rochelle,IL,US,61068,0,Karen.P.Rose@pookmail.com,818-796-4393,304,WE421 ,UK,'WP663154A','4111112402905302',VISA,112,9818
11241,C11241,C11241,Anastasia Bishop    ,864 West Side Avenue,<null>,<null>,Ginestreto,PG,IT,61100,0,Anastasia.G.Bishop@mailinator.com,0326 1719462,673,SC391 ,ES,'3936689D','30000001040868',Diners Club,1109,1316
10485,C10485,C10485,Michael Fiedler     ,193 Arrowood Drive,<null>,<null>,Burr Ridge,IL,US,61257,0,Michael.P.Fiedler@spambob.com,817-771-4311,6000.28,SW409 ,CA,'147112049','3088004255531189',JCB,716,3425
10486,C10486,C10486,Jacqueline Belin    ,300 Mattson Street,<null>,<null>,Burr Ridge,IL,US,61257,0,Jacqueline.C.Belin@trashymail.com,510-922-2034,18735.7,WE151 ,U.S.,'261990001','6011004960904049',Discover,415,5068
11028,C11028,C11028,Russell Corbett     ,4872 Adams Avenue,<null>,<null>,Eliza,IL,US,61259,0,Russell.T.Corbett@pookmail.com,419-869-2274,9095.04,NE103 ,FR,'271086610580032','370000412587059',American Express,509,34
12396,C12396,C12396,Juan Stull          ,1427 Maple Street,<null>,<null>,Pekin,IL,US,61554,0,Juan.T.Stull@dodgeit.com,270-388-6797,0,SC256 ,UK,'TH765395A','5500002721206308',Master Card,1214,5588
12405,C12405,C12405,Sherly Anderson     ,877 Essex Court,<null>,<null>,Peoria,IL,US,61602,0,Sherly.F.Anderson@dodgeit.com,803-210-8092,505,NC298 ,UK,'HM615054B','3088000641321657',JCB,116,100
12404,C12404,C12404,August Oram         ,1046 Nickel Road,<null>,<null>,Peoria,IL,US,61602,0,August.E.Oram@dodgeit.com,507-205-6866,904.86,SW343 ,CA,'255684425','370000541695559',American Express,412,3897
12406,C12406,C12406,Barbara Harry       ,2881 Alexander Drive,<null>,<null>,Peoria,IL,US,61602,0,Barbara.R.Harry@pookmail.com,314-720-4242,5869.4,NE373 ,IT,'MYOBUU51M55H858I','6011009265312574',Discover,713,3354
12407,C12407,C12407,Margaret Cook       ,468 Hickory Heights Drive,<null>,<null>,Peoria,IL,US,61602,0,Margaret.M.Cook@spambob.com,401-383-9063,304,NW316 ,U.S.,'022868328','6011004130341213',Discover,415,5590
12408,C12408,C12408,Glenn Johnson       ,2112 Brighton Circle Road,<null>,<null>,Peoria,IL,US,61602,0,Glenn.D.Johnson@trashymail.com,212-313-0805,9095.04,NE301 ,U.S.,'022867929','30000003898842',Diners Club,910,2717
